0,0;0,1;0,2;0,4;0,5;1,0;1,2;1,4;1,5;2,0;2,2;2,3;2,4;2,5;3,0;3,2;3,3;3,4;3,5;4,0;4,1;4,2;4,3;4,4;4,5;5,0;5,1;5,2;5,3;5,4;5,5;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
0.5903;0.64;0.6986;0.9309;1;0.642;0.7653;0.8762;0.9309;0.7006;0.8254;0.8578;0.8293;0.8656;0.7599;0.8823;0.9267;0.8822;0.9316;0.82;0.8828;0.9384;1;0.9321;1;0.8646;0.9316;1;1;0.937;1;
